task,method,threshold_rank,threshold,threshold_source,evaluation_status,no_rescue_sentinel,gate_rows,gate_positive_count,gate_prevalence,predicted_positive_count,true_positive,false_positive,false_positive_actual_phase3,phase4_precision,phase4_recall,accuracy,balanced_accuracy,ordinal_mae,precision_gate_passed,accuracy_gate_passed,balanced_accuracy_gate_passed,ordinal_mae_gate_passed,recall_gate_passed,eligible,selected
Nowcasting,single_score,225,0.12539400160312653,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,330,60,270,228,0.18181818181818182,0.33707865168539325,0.51105263157894731,0.22738061181205671,0.52894736842105261,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,226,0.12516462802886963,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,331,60,271,229,0.18126888217522658,0.33707865168539325,0.51052631578947372,0.22720501918694697,0.52947368421052632,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,227,0.12507133185863495,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,332,60,272,230,0.18072289156626506,0.33707865168539325,0.51000000000000001,0.22702942656183719,0.53000000000000003,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,228,0.12497992813587189,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,333,60,273,231,0.18018018018018017,0.33707865168539325,0.5094736842105263,0.22685383393672748,0.53052631578947373,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,229,0.12489677965641022,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,335,60,275,233,0.17910447761194029,0.33707865168539325,0.508421052631579,0.22650264868650796,0.53157894736842104,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,230,0.12459103763103485,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,336,60,276,234,0.17857142857142858,0.33707865168539325,0.50789473684210529,0.22632705606139822,0.53210526315789475,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,231,0.12456797063350677,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,337,60,277,235,0.17804154302670624,0.33707865168539325,0.50736842105263158,0.2261514634362885,0.53263157894736846,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,232,0.12455856800079346,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,339,60,279,237,0.17699115044247787,0.33707865168539325,0.50631578947368416,0.22580027818606899,0.53368421052631576,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,233,0.12455762922763824,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,340,60,280,237,0.17647058823529413,0.33707865168539325,0.50631578947368416,0.22580027818606899,0.53421052631578947,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,234,0.12448908388614655,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,341,60,281,238,0.17595307917888564,0.33707865168539325,0.50578947368421057,0.22562468556095924,0.53473684210526318,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,235,0.12448368966579437,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,342,60,282,238,0.17543859649122806,0.33707865168539325,0.50578947368421057,0.22562468556095924,0.53526315789473689,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,236,0.12428567558526993,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,344,60,284,240,0.1744186046511628,0.33707865168539325,0.50473684210526315,0.22527350031073973,0.53631578947368419,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,237,0.12418487668037415,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,346,60,286,242,0.17341040462427745,0.33707865168539325,0.50368421052631573,0.22492231506052027,0.53736842105263161,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,238,0.12415764480829239,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,347,60,287,243,0.1729106628242075,0.33707865168539325,0.50315789473684214,0.22474672243541055,0.53789473684210531,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,239,0.12381558120250702,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,348,60,288,244,0.17241379310344829,0.33707865168539325,0.50263157894736843,0.22457112981030075,0.53842105263157891,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,240,0.12364918738603592,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,349,60,289,245,0.17191977077363896,0.33707865168539325,0.50210526315789472,0.22439553718519104,0.53894736842105262,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,241,0.12362471222877502,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,350,61,289,245,0.17428571428571429,0.34269662921348315,0.50263157894736843,0.22551913269080898,0.53842105263157891,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,242,0.12357465177774429,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,352,61,291,247,0.17329545454545456,0.34269662921348315,0.50157894736842101,0.22516794744058952,0.53947368421052633,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,243,0.12357393652200699,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,353,61,292,248,0.17280453257790368,0.34269662921348315,0.50105263157894742,0.2249923548154798,0.54000000000000004,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,244,0.1232961043715477,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,354,61,293,248,0.17231638418079095,0.34269662921348315,0.50105263157894742,0.2249923548154798,0.54052631578947363,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,245,0.12329427152872086,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,355,61,294,249,0.17183098591549295,0.34269662921348315,0.50052631578947371,0.22481676219037,0.54105263157894734,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,246,0.12309083342552185,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,356,61,295,250,0.17134831460674158,0.34269662921348315,0.5,0.22464116956526028,0.54157894736842105,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,247,0.12307138741016388,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,357,61,296,251,0.17086834733893558,0.34269662921348315,0.49947368421052629,0.22446557694015054,0.54210526315789476,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,248,0.12285471707582474,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,358,61,297,252,0.17039106145251395,0.34269662921348315,0.49894736842105264,0.22428998431504082,0.54263157894736846,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,249,0.12262620031833649,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,359,61,298,253,0.16991643454038996,0.34269662921348315,0.49842105263157893,0.22411439168993103,0.54315789473684206,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,250,0.1225774809718132,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,360,61,299,254,0.16944444444444445,0.34269662921348315,0.49789473684210528,0.22393879906482131,0.54368421052631577,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,251,0.1225084587931633,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,361,61,300,255,0.16897506925207756,0.34269662921348315,0.49736842105263157,0.22376320643971156,0.54421052631578948,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,252,0.12248256802558899,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,362,61,301,256,0.16850828729281769,0.34269662921348315,0.49684210526315792,0.22358761381460179,0.54473684210526319,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,253,0.12242523580789566,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,363,61,302,257,0.16804407713498623,0.34269662921348315,0.49631578947368421,0.22341202118949205,0.54526315789473689,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,254,0.1221463531255722,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,364,61,303,258,0.16758241758241757,0.34269662921348315,0.4957894736842105,0.22323642856438233,0.54578947368421049,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,255,0.12192771583795547,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,365,61,304,258,0.16712328767123288,0.34269662921348315,0.4957894736842105,0.22323642856438233,0.5463157894736842,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,256,0.12190680950880051,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,367,63,304,258,0.17166212534059946,0.3539325842696629,0.49684210526315792,0.2254836195756183,0.54526315789473689,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,257,0.12190353870391846,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,368,63,305,259,0.17119565217391305,0.3539325842696629,0.49631578947368421,0.22530802695050856,0.54578947368421049,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,258,0.12179211527109146,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,369,64,305,259,0.17344173441734417,0.3595505617977528,0.49684210526315792,0.22643162245612652,0.54526315789473689,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,259,0.12173483520746231,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,370,64,306,259,0.17297297297297298,0.3595505617977528,0.49684210526315792,0.22643162245612652,0.54578947368421049,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,260,0.12172459810972214,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,371,64,307,260,0.1725067385444744,0.3595505617977528,0.49631578947368421,0.22625602983101673,0.5463157894736842,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,261,0.12151633948087692,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,372,64,308,261,0.17204301075268819,0.3595505617977528,0.4957894736842105,0.22608043720590701,0.54684210526315791,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,262,0.12119582295417786,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,373,64,309,262,0.17158176943699732,0.3595505617977528,0.49526315789473685,0.22590484458079726,0.54736842105263162,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,263,0.12112410366535187,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,374,64,310,262,0.17112299465240641,0.3595505617977528,0.49526315789473685,0.22590484458079726,0.54789473684210521,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,264,0.12101396918296814,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,375,64,311,263,0.17066666666666666,0.3595505617977528,0.49473684210526314,0.22572925195568755,0.54842105263157892,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,265,0.12101220339536667,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,377,64,313,265,0.16976127320954906,0.3595505617977528,0.49368421052631578,0.22537806670546803,0.54947368421052634,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,266,0.12099182605743408,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,379,64,315,267,0.16886543535620052,0.3595505617977528,0.49263157894736842,0.22502688145524852,0.55052631578947364,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,267,0.12058389931917191,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,381,64,317,269,0.16797900262467191,0.3595505617977528,0.49157894736842106,0.22467569620502906,0.55157894736842106,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,268,0.12036875635385513,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,382,65,317,269,0.17015706806282724,0.3651685393258427,0.49210526315789471,0.22579929171064705,0.55105263157894735,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,269,0.12009663134813309,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,383,65,318,270,0.16971279373368145,0.3651685393258427,0.49157894736842106,0.22562369908553728,0.55157894736842106,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,270,0.11959598213434219,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,384,65,319,271,0.16927083333333334,0.3651685393258427,0.49105263157894735,0.22544810646042754,0.55210526315789477,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,271,0.11937960237264633,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,389,70,319,271,0.17994858611825193,0.39325842696629215,0.49368421052631578,0.23106608398851741,0.54947368421052634,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,272,0.11922595649957657,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,390,70,320,272,0.17948717948717949,0.39325842696629215,0.49315789473684213,0.2308904913634077,0.55000000000000004,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,273,0.11918266117572784,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,391,70,321,272,0.17902813299232737,0.39325842696629215,0.49315789473684213,0.2308904913634077,0.55052631578947364,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,274,0.11908406019210815,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,392,70,322,273,0.17857142857142858,0.39325842696629215,0.49263157894736842,0.23071489873829795,0.55105263157894735,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,275,0.11906518787145615,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,395,70,325,276,0.17721518987341772,0.39325842696629215,0.49105263157894735,0.23018812086296872,0.55263157894736847,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,276,0.11898187547922134,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,396,70,326,277,0.17676767676767677,0.39325842696629215,0.4905263157894737,0.23001252823785895,0.55315789473684207,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,277,0.11889830976724625,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,397,70,327,277,0.17632241813602015,0.39325842696629215,0.4905263157894737,0.23001252823785895,0.55368421052631578,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,278,0.11888225376605988,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,398,71,327,277,0.17839195979899497,0.398876404494382,0.49105263157894735,0.23113612374347695,0.55315789473684207,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,279,0.11885518580675125,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,399,71,328,278,0.17794486215538846,0.398876404494382,0.4905263157894737,0.2309605311183672,0.55368421052631578,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,280,0.11868130415678024,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,400,71,329,279,0.17749999999999999,0.398876404494382,0.48999999999999999,0.23078493849325743,0.55421052631578949,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,281,0.11842888593673706,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,401,71,330,279,0.17705735660847879,0.398876404494382,0.48999999999999999,0.23078493849325743,0.55473684210526319,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,282,0.11807018518447876,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,403,71,332,281,0.17617866004962779,0.398876404494382,0.48894736842105263,0.23043375324303791,0.5557894736842105,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,283,0.11779840290546417,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,404,71,333,282,0.17574257425742573,0.398876404494382,0.48842105263157892,0.2302581606179282,0.55631578947368421,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,284,0.11749929934740067,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,405,71,334,282,0.17530864197530865,0.398876404494382,0.48842105263157892,0.2302581606179282,0.55684210526315792,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,285,0.11726362258195877,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,406,71,335,283,0.1748768472906404,0.398876404494382,0.48789473684210527,0.23008256799281845,0.55736842105263162,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,286,0.11722874641418457,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,407,71,336,283,0.17444717444717445,0.398876404494382,0.48789473684210527,0.23008256799281845,0.55789473684210522,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,287,0.11700800806283951,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,408,71,337,284,0.17401960784313725,0.398876404494382,0.48736842105263156,0.22990697536770871,0.55842105263157893,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,288,0.11686359345912933,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,409,71,338,285,0.17359413202933985,0.398876404494382,0.48684210526315791,0.22973138274259899,0.55894736842105264,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,289,0.11672631651163101,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,410,71,339,286,0.17317073170731706,0.398876404494382,0.4863157894736842,0.22955579011748922,0.55947368421052635,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,290,0.11671701818704605,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,411,71,340,287,0.17274939172749393,0.398876404494382,0.48578947368421055,0.22938019749237948,0.56000000000000005,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,291,0.11650703847408295,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,412,71,341,288,0.17233009708737865,0.398876404494382,0.48526315789473684,0.22920460486726971,0.56052631578947365,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,292,0.11616894602775574,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,416,71,345,292,0.17067307692307693,0.398876404494382,0.48315789473684212,0.22850223436683076,0.56263157894736837,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,293,0.11598046869039536,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,418,71,347,292,0.16985645933014354,0.398876404494382,0.48315789473684212,0.22850223436683076,0.56368421052631579,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,294,0.11587714403867722,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,419,71,348,293,0.16945107398568018,0.398876404494382,0.48263157894736841,0.22832664174172099,0.5642105263157895,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,295,0.11585677415132523,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,420,72,348,293,0.17142857142857143,0.4044943820224719,0.48315789473684212,0.22945023724733896,0.56368421052631579,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,296,0.11584866046905518,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,421,72,349,294,0.17102137767220901,0.4044943820224719,0.48263157894736841,0.22927464462222921,0.5642105263157895,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,297,0.11579353362321854,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,423,72,351,296,0.1702127659574468,0.4044943820224719,0.48157894736842105,0.22892345937200975,0.5652631578947368,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,298,0.11562909185886383,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,424,72,352,297,0.16981132075471697,0.4044943820224719,0.48105263157894734,0.22874786674690001,0.56578947368421051,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,299,0.1156187504529953,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,425,72,353,298,0.16941176470588235,0.4044943820224719,0.48052631578947369,0.22857227412179029,0.56631578947368422,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,300,0.11514773219823837,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,426,73,353,298,0.17136150234741784,0.4101123595505618,0.48105263157894734,0.22969586962740823,0.56578947368421051,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,301,0.11509553343057632,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,427,73,354,299,0.17096018735362997,0.4101123595505618,0.48052631578947369,0.22952027700229846,0.56631578947368422,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,302,0.1150599792599678,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,429,73,356,301,0.17016317016317017,0.4101123595505618,0.47947368421052633,0.229169091752079,0.56736842105263163,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,303,0.11497847735881805,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,431,75,356,301,0.1740139211136891,0.42134831460674155,0.48052631578947369,0.23141628276331497,0.56631578947368422,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,304,0.11489688605070114,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,432,75,357,302,0.1736111111111111,0.42134831460674155,0.47999999999999998,0.2312406901382052,0.56684210526315792,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,305,0.11474193632602692,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,433,75,358,303,0.17321016166281755,0.42134831460674155,0.47947368421052633,0.23106509751309545,0.56736842105263163,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,306,0.11459334194660187,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,435,75,360,303,0.17241379310344829,0.42134831460674155,0.47947368421052633,0.23106509751309545,0.56842105263157894,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,307,0.11442232877016068,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,436,75,361,303,0.17201834862385321,0.42134831460674155,0.47947368421052633,0.23106509751309545,0.56894736842105265,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,308,0.11432160437107086,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,438,75,363,305,0.17123287671232876,0.42134831460674155,0.47842105263157897,0.23071391226287599,0.56999999999999995,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,309,0.11427244544029236,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,439,76,363,305,0.17312072892938496,0.42696629213483145,0.47894736842105262,0.23183750776849393,0.56947368421052635,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,310,0.11422960460186005,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,442,76,366,305,0.17194570135746606,0.42696629213483145,0.47894736842105262,0.23183750776849393,0.57105263157894737,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,311,0.1141948327422142,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,443,76,367,306,0.17155756207674944,0.42696629213483145,0.47842105263157897,0.23166191514338422,0.57157894736842108,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,312,0.11413277685642242,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,444,76,368,306,0.17117117117117117,0.42696629213483145,0.47842105263157897,0.23166191514338422,0.57210526315789478,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,313,0.1139310747385025,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,446,76,370,308,0.17040358744394618,0.42696629213483145,0.47736842105263155,0.2313107298931647,0.57315789473684209,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,314,0.11390835791826248,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,447,76,371,309,0.17002237136465326,0.42696629213483145,0.4768421052631579,0.23113513726805496,0.5736842105263158,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,315,0.11380565911531448,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,449,76,373,311,0.16926503340757237,0.42696629213483145,0.47578947368421054,0.23078395201783547,0.57473684210526321,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,316,0.11368889361619949,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,450,76,374,312,0.16888888888888889,0.42696629213483145,0.47526315789473683,0.23060835939272573,0.57526315789473681,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,317,0.1136539950966835,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,451,76,375,313,0.16851441241685144,0.42696629213483145,0.47473684210526318,0.23043276676761598,0.57578947368421052,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,318,0.11354175209999084,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,453,76,377,315,0.16777041942604856,0.42696629213483145,0.47368421052631576,0.23008158151739649,0.57684210526315793,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,319,0.11336817592382431,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,454,76,378,316,0.16740088105726872,0.42696629213483145,0.47315789473684211,0.22990598889228675,0.57736842105263153,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,320,0.11336130648851395,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,456,76,380,318,0.16666666666666666,0.42696629213483145,0.47210526315789475,0.22955480364206723,0.57842105263157895,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,321,0.1133439764380455,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,457,76,381,319,0.16630196936542668,0.42696629213483145,0.47157894736842104,0.22937921101695752,0.57894736842105265,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,322,0.11330273002386093,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,458,76,382,320,0.16593886462882096,0.42696629213483145,0.47105263157894739,0.22920361839184777,0.57947368421052636,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,323,0.11298883706331253,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,459,76,383,321,0.16557734204793029,0.42696629213483145,0.47052631578947368,0.22902802576673803,0.57999999999999996,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,324,0.11297427862882614,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,460,77,383,321,0.16739130434782609,0.43258426966292135,0.47105263157894739,0.230151621272356,0.57947368421052636,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,325,0.11296052485704422,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,461,77,384,322,0.16702819956616052,0.43258426966292135,0.47052631578947368,0.22997602864724626,0.57999999999999996,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,326,0.11289388686418533,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,463,79,384,322,0.17062634989200864,0.4438202247191011,0.47157894736842104,0.23222321965848219,0.57894736842105265,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,327,0.11274617165327072,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,464,79,385,323,0.17025862068965517,0.4438202247191011,0.47105263157894739,0.23204762703337245,0.57947368421052636,0.0,0.0,1.0,0.0,1.0,0.0,False
Nowcasting,single_score,328,0.11263803392648697,pre2022_meta_validation,evaluated,False,1900,178,0.093684210526315786,465,79,386,324,0.16989247311827957,0.4438202247191011,0.47052631578947368,0.23187203440826271,0.57999999999999996,0.0,0.0,1.0,0.0,1.0,0.0,False
